"assetId","legacyPath","dataBusinessRole","comparison","trackedCurrentCandidates","legacySha256","reason","evidenceLevel","semanticEquivalence","runtimeEquivalence","ownerSor","treatment"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\thnn_conv2d_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\thnn_conv2d_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\threshold.h",".venv\Lib\site-packages\torch\include\ATen\ops\threshold.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\threshold_backward.h",".venv\Lib\site-packages\torch\include\ATen\ops\threshold_backward.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\threshold_backward_compositeexplicitautogradnonfunctional_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\threshold_backward_compositeexplicitautogradnonfunctional_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\threshold_backward_cpu_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\threshold_backward_cpu_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\threshold_backward_cuda_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\threshold_backward_cuda_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\threshold_backward_meta.h",".venv\Lib\site-packages\torch\include\ATen\ops\threshold_backward_meta.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\threshold_backward_meta_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\threshold_backward_meta_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\threshold_backward_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\threshold_backward_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\threshold_backward_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\threshold_backward_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\threshold_compositeexplicitautogradnonfunctional_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\threshold_compositeexplicitautogradnonfunctional_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\threshold_cpu_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\threshold_cpu_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\threshold_cuda_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\threshold_cuda_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\threshold_meta.h",".venv\Lib\site-packages\torch\include\ATen\ops\threshold_meta.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\threshold_meta_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\threshold_meta_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\threshold_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\threshold_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\threshold_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\threshold_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\tile.h",".venv\Lib\site-packages\torch\include\ATen\ops\tile.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\tile_compositeimplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\tile_compositeimplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\tile_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\tile_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\tile_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\tile_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to.h",".venv\Lib\site-packages\torch\include\ATen\ops\to.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\topk.h",".venv\Lib\site-packages\torch\include\ATen\ops\topk.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\topk_compositeexplicitautogradnonfunctional_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\topk_compositeexplicitautogradnonfunctional_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\topk_cpu_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\topk_cpu_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\topk_cuda_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\topk_cuda_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\topk_meta.h",".venv\Lib\site-packages\torch\include\ATen\ops\topk_meta.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\topk_meta_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\topk_meta_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\topk_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\topk_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\topk_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\topk_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_compositeimplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_compositeimplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_dense.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_dense.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_dense_backward.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_dense_backward.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_dense_backward_compositeimplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_dense_backward_compositeimplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_dense_backward_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_dense_backward_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_dense_backward_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_dense_backward_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_dense_compositeimplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_dense_compositeimplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_dense_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_dense_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_dense_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_dense_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn_backward.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn_backward.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn_backward_compositeimplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn_backward_compositeimplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn_backward_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn_backward_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn_backward_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn_backward_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn_compositeexplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn_compositeexplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn_cpu_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn_cpu_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_mkldnn_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_padded_tensor.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_padded_tensor.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_padded_tensor_compositeexplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_padded_tensor_compositeexplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_padded_tensor_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_padded_tensor_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_padded_tensor_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_padded_tensor_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_bsc.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_bsc.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_bsc_compositeimplicitautograd_dispatch.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_bsc_compositeimplicitautograd_dispatch.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_bsc_native.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_bsc_native.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_bsc_ops.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_bsc_ops.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_bsr.h",".venv\Lib\site-packages\torch\include\ATen\ops\to_sparse_bsr.h","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
